wavelength_nm,wavelength_source,Aki,aki_unit,acc,lower_conf,lower_term,lower_J,upper_conf,upper_term,upper_J,lower_energy_eV,upper_energy_eV,energy_unit
6727.06881,ritz_wl_vac_nm,28896.0,1/s,AAA,1s.6s,1S,0,1s.8p,1P*,1,24.1911602752,24.37546669735,eV
6849.019935,ritz_wl_vac_nm,8.322,1/s,AA,1s.5p,3P*,2,1s.6d,1D,2,24.028225064,24.209249793955,eV
6849.04114,ritz_wl_vac_nm,23.04,1/s,AA,1s.5p,3P*,1,1s.6d,1D,2,24.0282256244,24.209249793955,eV
6852.273711,ritz_wl_vac_nm,10169.0,1/s,AAA,1s.5p,3P*,2,1s.6d,3D,1,24.028225064,24.209163835045,eV
6852.294936,ritz_wl_vac_nm,152530.0,1/s,AAA,1s.5p,3P*,1,1s.6d,3D,1,24.0282256244,24.209163835045,eV
6852.299377,ritz_wl_vac_nm,91512.0,1/s,AAA,1s.5p,3P*,2,1s.6d,3D,2,24.028225064,24.209163157329,eV
6852.301152,ritz_wl_vac_nm,366080.0,1/s,AAA,1s.5p,3P*,2,1s.6d,3D,3,24.028225064,24.209163110443,eV
6852.320602,ritz_wl_vac_nm,274540.0,1/s,AAA,1s.5p,3P*,1,1s.6d,3D,2,24.0282256244,24.209163157329,eV
6852.55529,ritz_wl_vac_nm,203380.0,1/s,AAA,1s.5p,3P*,0,1s.6d,3D,1,24.0282324989,24.209163835045,eV
7129.458452,ritz_wl_vac_nm,2.047,1/s,AA,1s.6p,3P*,2,1s.8d,1D,2,24.20081545451,24.374719544511,eV
7129.47159,ritz_wl_vac_nm,5.685,1/s,AA,1s.6p,3P*,1,1s.8d,1D,2,24.20081577498,24.374719544511,eV
7131.031374,ritz_wl_vac_nm,2800.2,1/s,AAA,1s.6p,3P*,2,1s.8d,3D,1,24.20081545451,24.374681185743,eV
7131.043085,ritz_wl_vac_nm,25200.0,1/s,AAA,1s.6p,3P*,2,1s.8d,3D,2,24.20081545451,24.374680900214,eV
7131.043911,ritz_wl_vac_nm,100810.0,1/s,AAA,1s.6p,3P*,2,1s.8d,3D,3,24.20081545451,24.374680880069,eV
7131.044518,ritz_wl_vac_nm,42004.0,1/s,AAA,1s.6p,3P*,1,1s.8d,3D,1,24.20081577498,24.374681185743,eV
7131.056229,ritz_wl_vac_nm,75601.0,1/s,AAA,1s.6p,3P*,1,1s.8d,3D,2,24.20081577498,24.374680900214,eV
7131.205836,ritz_wl_vac_nm,56005.0,1/s,AAA,1s.6p,3P*,0,1s.8d,3D,1,24.20081970804,24.374681185743,eV
7365.09068,ritz_wl_vac_nm,8.075,1/s,AA,1s.5d,3D,2,1s.6p,1P*,1,24.042662321526,24.21100267716,eV
7371.268739,ritz_wl_vac_nm,83990.0,1/s,AAA,1s.5d,1D,2,1s.6p,1P*,1,24.042803412125,24.21100267716,eV
7433.3940363,ritz_wl_vac_nm,21530.0,1/s,AA,1s.5d,3D,3,1s.6f,1F*,3,24.042662242088,24.2094557657828,eV
7433.3975766,ritz_wl_vac_nm,166200.0,1/s,AA,1s.5d,3D,2,1s.6f,1F*,3,24.042662321526,24.2094557657828,eV
7433.412886,ritz_wl_vac_nm,3208.5,1/s,AAA,1s.5d,3D,3,1s.6f,3F*,2,24.042662242088,24.209455342828,eV
7433.4164263,ritz_wl_vac_nm,112290.0,1/s,AAA,1s.5d,3D,2,1s.6f,3F*,2,24.042662321526,24.209455342828,eV
7433.4269846,ritz_wl_vac_nm,721920.0,1/s,AAA,1s.5d,3D,3,1s.6f,3F*,4,24.042662242088,24.2094550264796,eV
7433.4358512,ritz_wl_vac_nm,58684.0,1/s,AAA,1s.5d,3D,3,1s.6f,3F*,3,24.042662242088,24.209454827529,eV
7433.4393915,ritz_wl_vac_nm,475550.0,1/s,AAA,1s.5d,3D,2,1s.6f,3F*,3,24.042662321526,24.209454827529,eV
7433.4686873,ritz_wl_vac_nm,606410.0,1/s,AAA,1s.5d,3D,1,1s.6f,3F*,2,24.042663494166,24.209455342828,eV
7437.51215,ritz_wl_vac_nm,251650.0,1/s,AAA,1s.3s,1S,0,1s.3p,1P*,1,22.920317359,23.0870185296,eV
7439.6908121,ritz_wl_vac_nm,534650.0,1/s,AAA,1s.5d,1D,2,1s.6f,1F*,3,24.042803412125,24.2094557657828,eV
7439.7096937,ritz_wl_vac_nm,11.46,1/s,AA,1s.5d,1D,2,1s.6f,3F*,2,24.042803412125,24.209455342828,eV
7439.7326979,ritz_wl_vac_nm,187900.0,1/s,AA,1s.5d,1D,2,1s.6f,3F*,3,24.042803412125,24.209454827529,eV
7453.737299,ritz_wl_vac_nm,29840.0,1/s,AA,1s.5f,3F*,3,1s.6g,1G,4,24.043154084167,24.2094923832773,eV
7453.74275798,ritz_wl_vac_nm,62021.0,1/s,AAA,1s.5f,3F*,3,1s.6g,3G,3,24.043154084167,24.2094922614541,eV
7453.75440185,ritz_wl_vac_nm,33230.0,1/s,AA,1s.5f,3F*,4,1s.6g,1G,4,24.043154465835,24.2094923832773,eV
7453.7597555,ritz_wl_vac_nm,1028400.0,1/s,AAA,1s.5f,3F*,3,1s.6g,3G,4,24.043154084167,24.2094918821374,eV
7453.75986086,ritz_wl_vac_nm,1411.3,1/s,AAA,1s.5f,3F*,4,1s.6g,3G,3,24.043154465835,24.2094922614541,eV
7453.76795875,ritz_wl_vac_nm,1106400.0,1/s,AAA,1s.5f,3F*,4,1s.6g,3G,5,24.043154465835,24.2094920807421,eV
7453.77685846,ritz_wl_vac_nm,35923.0,1/s,AAA,1s.5f,3F*,4,1s.6g,3G,4,24.043154465835,24.2094918821374,eV
7453.78436421,ritz_wl_vac_nm,1016100.0,1/s,AAA,1s.5f,3F*,2,1s.6g,3G,3,24.043155012649,24.2094922614541,eV
7453.80739593,ritz_wl_vac_nm,1043400.0,1/s,AAA,1s.5f,1F*,3,1s.6g,1G,4,24.043155648442,24.2094923832773,eV
7453.81285501,ritz_wl_vac_nm,26890.0,1/s,AA,1s.5f,1F*,3,1s.6g,3G,3,24.043155648442,24.2094922614541,eV
7453.82985285,ritz_wl_vac_nm,42160.0,1/s,AA,1s.5f,1F*,3,1s.6g,3G,4,24.043155648442,24.2094918821374,eV
7455.295204,ritz_wl_vac_nm,2.306,1/s,AA,1s.6d,3D,2,1s.8p,1P*,1,24.209163157329,24.37546669735,eV
7456.11627465,ritz_wl_vac_nm,65.17,1/s,AA,1s.5g,3G,4,1s.6h,1H*,5,24.0432156651818,24.209500891788,eV
7456.12020621,ritz_wl_vac_nm,41770.0,1/s,AAA,1s.5g,3G,4,1s.6h,3H*,4,24.0432156651818,24.2095008041069,eV
7456.13128015,ritz_wl_vac_nm,1611700.0,1/s,AAA,1s.5g,3G,4,1s.6h,3H*,5,24.0432156651818,24.2095005571382,eV
7456.13167702,ritz_wl_vac_nm,31910.0,1/s,AA,1s.5g,3G,5,1s.6h,1H*,5,24.0432160086825,24.209500891788,eV
7456.1356086,ritz_wl_vac_nm,812.79,1/s,AAA,1s.5g,3G,5,1s.6h,3H*,4,24.0432160086825,24.2095008041069,eV
7456.14087759,ritz_wl_vac_nm,1645900.0,1/s,AAA,1s.5g,3G,5,1s.6h,3H*,6,24.0432160086825,24.20950068659936,eV
7456.14668258,ritz_wl_vac_nm,33922.0,1/s,AAA,1s.5g,3G,5,1s.6h,3H*,5,24.0432160086825,24.2095005571382,eV
7456.14961209,ritz_wl_vac_nm,1564600.0,1/s,AAA,1s.5g,3G,3,1s.6h,3H*,4,24.0432163209841,24.2095008041069,eV
7456.15510348,ritz_wl_vac_nm,1613900.0,1/s,AAA,1s.5g,1G,4,1s.6h,1H*,5,24.0432165311324,24.209500891788,eV
7456.15903509,ritz_wl_vac_nm,38700.0,1/s,AA,1s.5g,1G,4,1s.6h,3H*,4,24.0432165311324,24.2095008041069,eV
7456.17010914,ritz_wl_vac_nm,318.0,1/s,AA,1s.5g,1G,4,1s.6h,3H*,5,24.0432165311324,24.2095005571382,eV
7458.14024324,ritz_wl_vac_nm,613.4,1/s,AA,1s.5g,3G,4,1s.6f,1F*,3,24.0432156651818,24.2094557657828,eV
7458.16966505,ritz_wl_vac_nm,191.6,1/s,AA,1s.5g,3G,3,1s.6f,1F*,3,24.0432163209841,24.2094557657828,eV
7458.17341124,ritz_wl_vac_nm,288.25,1/s,AAA,1s.5g,3G,4,1s.6f,3F*,4,24.0432156651818,24.2094550264796,eV
7458.17909316,ritz_wl_vac_nm,10618.0,1/s,AAA,1s.5g,1G,4,1s.6f,1F*,3,24.0432165311324,24.2094557657828,eV
7458.18233698,ritz_wl_vac_nm,10439.0,1/s,AAA,1s.5g,3G,4,1s.6f,3F*,3,24.0432156651818,24.209454827529,eV
7458.18864053,ritz_wl_vac_nm,11423.0,1/s,AAA,1s.5g,3G,3,1s.6f,3F*,2,24.0432163209841,24.209455342828,eV
7458.18882211,ritz_wl_vac_nm,10859.0,1/s,AAA,1s.5g,3G,5,1s.6f,3F*,4,24.0432160086825,24.2094550264796,eV
7458.20283331,ritz_wl_vac_nm,8.8141,1/s,AAA,1s.5g,3G,3,1s.6f,3F*,4,24.0432163209841,24.2094550264796,eV
7458.21175912,ritz_wl_vac_nm,522.32,1/s,AAA,1s.5g,3G,3,1s.6f,3F*,3,24.0432163209841,24.209454827529,eV
7458.2122615,ritz_wl_vac_nm,267.0,1/s,AA,1s.5g,1G,4,1s.6f,3F*,4,24.0432165311324,24.2094550264796,eV
7458.22118733,ritz_wl_vac_nm,461.8,1/s,AA,1s.5g,1G,4,1s.6f,3F*,3,24.0432165311324,24.209454827529,eV
7459.1811,ritz_wl_vac_nm,26987.0,1/s,AAA,1s.6d,1D,2,1s.8p,1P*,1,24.209249793955,24.37546669735,eV
7464.6237757,ritz_wl_vac_nm,11710.0,1/s,AA,1s.5f,3F*,3,1s.6d,1D,2,24.043154084167,24.209249793955,eV
7464.6940775,ritz_wl_vac_nm,28105.0,1/s,AAA,1s.5f,1F*,3,1s.6d,1D,2,24.043155648442,24.209249793955,eV
7468.5194051,ritz_wl_vac_nm,25203.0,1/s,AAA,1s.5f,3F*,3,1s.6d,3D,2,24.043154084167,24.209163157329,eV
7468.5215144,ritz_wl_vac_nm,2220.9,1/s,AAA,1s.5f,3F*,3,1s.6d,3D,3,24.043154084167,24.209163110443,eV
7468.5306867,ritz_wl_vac_nm,40116.0,1/s,AAA,1s.5f,3F*,2,1s.6d,3D,1,24.043155012649,24.209163835045,eV
7468.5386852,ritz_wl_vac_nm,36841.0,1/s,AAA,1s.5f,3F*,4,1s.6d,3D,3,24.043154465835,24.209163110443,eV
7468.5611764,ritz_wl_vac_nm,4456.9,1/s,AAA,1s.5f,3F*,2,1s.6d,3D,2,24.043155012649,24.209163157329,eV
7468.5632858,ritz_wl_vac_nm,90.965,1/s,AAA,1s.5f,3F*,2,1s.6d,3D,3,24.043155012649,24.209163110443,eV
7468.5897803,ritz_wl_vac_nm,10460.0,1/s,AA,1s.5f,1F*,3,1s.6d,3D,2,24.043155648442,24.209163157329,eV
7468.5918897,ritz_wl_vac_nm,962.8,1/s,AA,1s.5f,1F*,3,1s.6d,3D,3,24.043155648442,24.209163110443,eV
7484.9698098,ritz_wl_vac_nm,4520.0,1/s,AA,1s.6d,3D,3,1s.8f,1F*,3,24.209163110443,24.3748073302369,eV
7484.9719285,ritz_wl_vac_nm,34860.0,1/s,AA,1s.6d,3D,2,1s.8f,1F*,3,24.209163157329,24.3748073302369,eV
7484.9790568,ritz_wl_vac_nm,766.87,1/s,AAA,1s.6d,3D,3,1s.8f,3F*,2,24.209163110443,24.3748071255995,eV
7484.9811754,ritz_wl_vac_nm,26838.0,1/s,AAA,1s.6d,3D,2,1s.8f,3F*,2,24.209163157329,24.3748071255995,eV
7484.9850855,ritz_wl_vac_nm,172550.0,1/s,AAA,1s.6d,3D,3,1s.8f,3F*,4,24.209163110443,24.3748069921824,eV
7484.98848,ritz_wl_vac_nm,14651.0,1/s,AAA,1s.6d,3D,3,1s.8f,3F*,3,24.209163110443,24.3748069170618,eV
7484.9905987,ritz_wl_vac_nm,118520.0,1/s,AAA,1s.6d,3D,2,1s.8f,3F*,3,24.209163157329,24.3748069170618,eV
7485.0117996,ritz_wl_vac_nm,144940.0,1/s,AAA,1s.6d,3D,1,1s.8f,3F*,2,24.209163835045,24.3748071255995,eV
7488.8888309,ritz_wl_vac_nm,133210.0,1/s,AAA,1s.6d,1D,2,1s.8f,1F*,3,24.209249793955,24.3748073302369,eV
7488.8980876,ritz_wl_vac_nm,2.433,1/s,AA,1s.6d,1D,2,1s.8f,3F*,2,24.209249793955,24.3748071255995,eV
7488.9075207,ritz_wl_vac_nm,39390.0,1/s,AA,1s.6d,1D,2,1s.8f,3F*,3,24.209249793955,24.3748069170618,eV
7497.44817861,ritz_wl_vac_nm,9076.0,1/s,AA,1s.6f,3F*,3,1s.8g,1G,4,24.209454827529,24.3748233575671,eV
7497.45051394,ritz_wl_vac_nm,13311.0,1/s,AAA,1s.6f,3F*,3,1s.8g,3G,3,24.209454827529,24.3748233060576,eV
7497.4571986,ritz_wl_vac_nm,6793.0,1/s,AA,1s.6f,3F*,4,1s.8g,1G,4,24.2094550264796,24.3748233575671,eV
7497.4577641,ritz_wl_vac_nm,207000.0,1/s,AAA,1s.6f,3F*,3,1s.8g,3G,4,24.209454827529,24.3748231461435,eV
7497.45953393,ritz_wl_vac_nm,288.81,1/s,AAA,1s.6f,3F*,4,1s.8g,3G,3,24.2094550264796,24.3748233060576,eV
7497.46299003,ritz_wl_vac_nm,226430.0,1/s,AAA,1s.6f,3F*,4,1s.8g,3G,5,24.2094550264796,24.374823229828,eV
7497.46678412,ritz_wl_vac_nm,7358.5,1/s,AAA,1s.6f,3F*,4,1s.8g,3G,4,24.2094550264796,24.3748231461435,eV
7497.47387657,ritz_wl_vac_nm,207940.0,1/s,AAA,1s.6f,3F*,2,1s.8g,3G,3,24.209455342828,24.3748233060576,eV
7497.49071722,ritz_wl_vac_nm,210560.0,1/s,AAA,1s.6f,1F*,3,1s.8g,1G,4,24.2094557657828,24.3748233575671,eV
7497.49305258,ritz_wl_vac_nm,4884.0,1/s,AA,1s.6f,1F*,3,1s.8g,3G,3,24.2094557657828,24.3748233060576,eV
7497.50030282,ritz_wl_vac_nm,12070.0,1/s,AA,1s.6f,1F*,3,1s.8g,3G,4,24.2094557657828,24.3748231461435,eV
7498.95508097,ritz_wl_vac_nm,9.028,1/s,AA,1s.6g,3G,4,1s.8h,1H*,5,24.2094918821374,24.3748271816484,eV
7498.956758778,ritz_wl_vac_nm,6551.7,1/s,AAA,1s.6g,3G,4,1s.8h,3H*,4,24.2094918821374,24.37482714465648,eV
7498.961484345,ritz_wl_vac_nm,252600.0,1/s,AAA,1s.6g,3G,4,1s.8h,3H*,5,24.2094918821374,24.37482704046834,eV
7498.964088905,ritz_wl_vac_nm,5002.0,1/s,AA,1s.6g,3G,5,1s.8h,1H*,5,24.2094920807421,24.3748271816484,eV
7498.965766717,ritz_wl_vac_nm,127.39,1/s,AAA,1s.6g,3G,5,1s.8h,3H*,4,24.2094920807421,24.37482714465648,eV
7498.96801509,ritz_wl_vac_nm,257970.0,1/s,AAA,1s.6g,3G,5,1s.8h,3H*,6,24.2094920807421,24.37482709508499,eV
7498.970492295,ritz_wl_vac_nm,5316.9,1/s,AAA,1s.6g,3G,5,1s.8h,3H*,5,24.2094920807421,24.37482704046834,eV
7498.973963133,ritz_wl_vac_nm,245230.0,1/s,AAA,1s.6g,3G,3,1s.8h,3H*,4,24.2094922614541,24.37482714465648,eV
7498.977810763,ritz_wl_vac_nm,252960.0,1/s,AAA,1s.6g,1G,4,1s.8h,1H*,5,24.2094923832773,24.3748271816484,eV
7498.979488581,ritz_wl_vac_nm,6060.0,1/s,AA,1s.6g,1G,4,1s.8h,3H*,4,24.2094923832773,24.37482714465648,eV
7498.984214177,ritz_wl_vac_nm,52.58,1/s,AA,1s.6g,1G,4,1s.8h,3H*,5,24.2094923832773,24.37482704046834,eV
7499.29423078,ritz_wl_vac_nm,4.699,1/s,AA,1s.6h,3H*,5,1s.8i,1I,6,24.2095005571382,24.37482837948752,eV
7499.295488716,ritz_wl_vac_nm,3682.3,1/s,AAA,1s.6h,3H*,5,1s.8i,3I,5,24.2095005571382,24.37482835175535,eV
7499.298809706,ritz_wl_vac_nm,214580.0,1/s,AAA,1s.6h,3H*,5,1s.8i,3I,6,24.2095005571382,24.37482827854156,eV
7499.300103164,ritz_wl_vac_nm,2946.0,1/s,AA,1s.6h,3H*,6,1s.8i,1I,6,24.20950068659936,24.37482837948752,eV
7499.301361101,ritz_wl_vac_nm,49.976,1/s,AAA,1s.6h,3H*,6,1s.8i,3I,5,24.20950068659936,24.37482835175535,eV
7499.302944446,ritz_wl_vac_nm,217700.0,1/s,AAA,1s.6h,3H*,6,1s.8i,3I,7,24.20950068659936,24.37482831684934,eV
7499.304682097,ritz_wl_vac_nm,3101.5,1/s,AAA,1s.6h,3H*,6,1s.8i,3I,6,24.20950068659936,24.37482827854156,eV
7499.306691273,ritz_wl_vac_nm,210500.0,1/s,AAA,1s.6h,3H*,4,1s.8i,3I,5,24.2095008041069,24.37482835175535,eV
7499.309410577,ritz_wl_vac_nm,214750.0,1/s,AAA,1s.6h,1H*,5,1s.8i,1I,6,24.209500891788,24.37482837948752,eV
7499.310668517,ritz_wl_vac_nm,3464.0,1/s,AA,1s.6h,1H*,5,1s.8i,3I,5,24.209500891788,24.37482835175535,eV
7499.313989521,ritz_wl_vac_nm,18.97,1/s,AA,1s.6h,1H*,5,1s.8i,3I,6,24.209500891788,24.37482827854156,eV
7499.527827366,ritz_wl_vac_nm,22.052,1/s,AAA,1s.6h,3H*,5,1s.8g,3G,5,24.2095005571382,24.374823229828,eV
7499.531623545,ritz_wl_vac_nm,1280.5,1/s,AAA,1s.6h,3H*,5,1s.8g,3G,4,24.2095005571382,24.3748231461435,eV
7499.533235981,ritz_wl_vac_nm,25.11,1/s,AA,1s.6h,3H*,4,1s.8g,1G,4,24.2095008041069,24.3748233575671,eV
7499.533700115,ritz_wl_vac_nm,1264.5,1/s,AAA,1s.6h,3H*,6,1s.8g,3G,5,24.20950068659936,24.374823229828,eV
7499.535572608,ritz_wl_vac_nm,1307.7,1/s,AAA,1s.6h,3H*,4,1s.8g,3G,3,24.2095008041069,24.3748233060576,eV
7499.537213465,ritz_wl_vac_nm,1282.3,1/s,AAA,1s.6h,1H*,5,1s.8g,1G,4,24.209500891788,24.3748233575671,eV
7499.542826808,ritz_wl_vac_nm,27.2,1/s,AAA,1s.6h,3H*,4,1s.8g,3G,4,24.2095008041069,24.3748231461435,eV
7499.543008108,ritz_wl_vac_nm,20.75,1/s,AA,1s.6h,1H*,5,1s.8g,3G,5,24.209500891788,24.374823229828,eV
7499.85557058,ritz_wl_vac_nm,375.2,1/s,AA,1s.6g,3G,4,1s.8f,1F*,3,24.2094918821374,24.3748073302369,eV
7499.87090711,ritz_wl_vac_nm,132.8,1/s,AAA,1s.6g,3G,4,1s.8f,3F*,4,24.2094918821374,24.3748069921824,eV
7499.87277906,ritz_wl_vac_nm,77.5,1/s,AA,1s.6g,3G,3,1s.8f,1F*,3,24.2094922614541,24.3748073302369,eV
7499.87431512,ritz_wl_vac_nm,4712.9,1/s,AAA,1s.6g,3G,4,1s.8f,3F*,3,24.2094918821374,24.3748069170618,eV
7499.87830583,ritz_wl_vac_nm,4806.1,1/s,AAA,1s.6g,1G,4,1s.8f,1F*,3,24.2094923832773,24.3748073302369,eV
7499.87991724,ritz_wl_vac_nm,4999.3,1/s,AAA,1s.6g,3G,5,1s.8f,3F*,4,24.2094920807421,24.3748069921824,eV
7499.88206289,ritz_wl_vac_nm,5259.0,1/s,AAA,1s.6g,3G,3,1s.8f,3F*,2,24.2094922614541,24.3748071255995,eV
7499.88811566,ritz_wl_vac_nm,4.0578,1/s,AAA,1s.6g,3G,3,1s.8f,3F*,4,24.2094922614541,24.3748069921824,eV
7499.89152368,ritz_wl_vac_nm,251.19,1/s,AAA,1s.6g,3G,3,1s.8f,3F*,3,24.2094922614541,24.3748069170618,eV
7499.89364245,ritz_wl_vac_nm,122.8,1/s,AA,1s.6g,1G,4,1s.8f,3F*,4,24.2094923832773,24.3748069921824,eV
7499.89705048,ritz_wl_vac_nm,294.8,1/s,AA,1s.6g,1G,4,1s.8f,3F*,3,24.2094923832773,24.3748069170618,eV
7502.15779249,ritz_wl_vac_nm,3614.0,1/s,AA,1s.6f,3F*,3,1s.8d,1D,2,24.209454827529,24.374719544511,eV
7502.20038457,ritz_wl_vac_nm,10240.0,1/s,AAA,1s.6f,1F*,3,1s.8d,1D,2,24.2094557657828,24.374719544511,eV
7503.9124527,ritz_wl_vac_nm,9178.1,1/s,AAA,1s.6f,3F*,3,1s.8d,3D,2,24.209454827529,24.374680900214,eV
7503.9133676,ritz_wl_vac_nm,810.17,1/s,AAA,1s.6f,3F*,3,1s.8d,3D,3,24.209454827529,24.374680880069,eV
7503.9224032,ritz_wl_vac_nm,12814.0,1/s,AAA,1s.6f,3F*,4,1s.8d,3D,3,24.2094550264796,24.374680880069,eV
7503.922888,ritz_wl_vac_nm,13953.0,1/s,AAA,1s.6f,3F*,2,1s.8d,3D,1,24.209455342828,24.374681185743,eV
7503.9358556,ritz_wl_vac_nm,1550.2,1/s,AAA,1s.6f,3F*,2,1s.8d,3D,2,24.209455342828,24.374680900214,eV
7503.9367706,ritz_wl_vac_nm,31.64,1/s,AAA,1s.6f,3F*,2,1s.8d,3D,3,24.209455342828,24.374680880069,eV
7503.9550647,ritz_wl_vac_nm,3225.0,1/s,AA,1s.6f,1F*,3,1s.8d,3D,2,24.2094557657828,24.374680900214,eV
7503.9559796,ritz_wl_vac_nm,297.2,1/s,AA,1s.6f,1F*,3,1s.8d,3D,3,24.2094557657828,24.374680880069,eV
7504.993603,ritz_wl_vac_nm,0.11287,1/s,AAA,1s.5p,1P*,1,1s.6p,1P*,1,24.04580040653,24.21100267716,eV
7518.214724,ritz_wl_vac_nm,4727.8,1/s,AAA,1s.7s,3S,1,1s.10p,3P*,0,24.2845660369,24.44947779185,eV
7518.25267,ritz_wl_vac_nm,4727.8,1/s,AAA,1s.7s,3S,1,1s.10p,3P*,1,24.2845660369,24.44947695951,eV
7518.255757,ritz_wl_vac_nm,4727.8,1/s,AAA,1s.7s,3S,1,1s.10p,3P*,2,24.2845660369,24.44947689179,eV
7573.086417,ritz_wl_vac_nm,120940.0,1/s,AAA,1s.6p,1P*,1,1s.8d,1D,2,24.21100267716,24.374719544511,eV
7574.874417,ritz_wl_vac_nm,9.426,1/s,AA,1s.6p,1P*,1,1s.8d,3D,2,24.21100267716,24.374680900214,eV
7585.479541,ritz_wl_vac_nm,466030.0,1/s,AAA,1s.5p,1P*,1,1s.6d,1D,2,24.04580040653,24.209249793955,eV
7589.50237,ritz_wl_vac_nm,40.82,1/s,AA,1s.5p,1P*,1,1s.6d,3D,2,24.04580040653,24.209163157329,eV
7653.16528,ritz_wl_vac_nm,47666.0,1/s,AAA,1s.6d,3D,1,1s.8p,3P*,0,24.209163835045,24.37116765163,eV
7653.210624,ritz_wl_vac_nm,35747.0,1/s,AAA,1s.6d,3D,2,1s.8p,3P*,1,24.209163157329,24.37116601407,eV
7653.214706,ritz_wl_vac_nm,40040.0,1/s,AAA,1s.6d,3D,3,1s.8p,3P*,2,24.209163110443,24.37116588077,eV
7653.216921,ritz_wl_vac_nm,7149.3,1/s,AAA,1s.6d,3D,2,1s.8p,3P*,2,24.209163157329,24.37116588077,eV
7653.24264,ritz_wl_vac_nm,11917.0,1/s,AAA,1s.6d,3D,1,1s.8p,3P*,1,24.209163835045,24.37116601407,eV
7653.248937,ritz_wl_vac_nm,476.66,1/s,AAA,1s.6d,3D,1,1s.8p,3P*,2,24.209163835045,24.37116588077,eV
7657.305633,ritz_wl_vac_nm,3.103,1/s,AA,1s.6d,1D,2,1s.8p,3P*,1,24.209249793955,24.37116601407,eV
7839.350437,ritz_wl_vac_nm,159590.0,1/s,AAA,1s.5d,3D,1,1s.6p,3P*,0,24.042663494166,24.20081970804,eV
7839.487265,ritz_wl_vac_nm,119680.0,1/s,AAA,1s.5d,3D,2,1s.6p,3P*,1,24.042662321526,24.20081577498,eV
7839.499213,ritz_wl_vac_nm,134050.0,1/s,AAA,1s.5d,3D,3,1s.6p,3P*,2,24.042662242088,24.20081545451,eV
7839.503151,ritz_wl_vac_nm,23936.0,1/s,AAA,1s.5d,3D,2,1s.6p,3P*,2,24.042662321526,24.20081545451,eV
7839.545392,ritz_wl_vac_nm,39897.0,1/s,AAA,1s.5d,3D,1,1s.6p,3P*,1,24.042663494166,24.20081577498,eV
7839.561278,ritz_wl_vac_nm,159590.0,1/s,AAA,1s.5d,3D,1,1s.6p,3P*,2,24.042663494166,24.20081545451,eV
7846.487211,ritz_wl_vac_nm,11.76,1/s,AA,1s.5d,1D,2,1s.6p,3P*,1,24.042803412125,24.20081577498,eV
7846.503125,ritz_wl_vac_nm,2.442,1/s,AA,1s.5d,1D,2,1s.6p,3P*,2,24.042803412125,24.20081545451,eV
7882.588303,ritz_wl_vac_nm,105130.0,1/s,AAA,1s.6p,3P*,2,1s.8s,3S,1,24.20081545451,24.358104144,eV
7882.604364,ritz_wl_vac_nm,63079.0,1/s,AAA,1s.6p,3P*,1,1s.8s,3S,1,24.20081577498,24.358104144,eV
7882.801477,ritz_wl_vac_nm,21026.0,1/s,AAA,1s.6p,3P*,0,1s.8s,3S,1,24.20081970804,24.358104144,eV
7938.677296,ritz_wl_vac_nm,156940.0,1/s,AAA,1s.6p,1P*,1,1s.8s,1S,0,24.21100267716,24.3671800778,eV
8063.62276,ritz_wl_vac_nm,0.0012492,1/s,AAA,1s.3s,1S,0,1s.3d,1D,2,22.920317359,23.07407479777,eV
8082.804249,ritz_wl_vac_nm,10590.0,1/s,AAA,1s.7s,1S,0,1s.10p,1P*,1,24.2982859057,24.451678459372,eV
8357.15961,ritz_wl_vac_nm,0.12012,1/s,AAA,1s.5d,1D,2,1s.6s,1S,0,24.042803412125,24.1911602752,eV
8434.029392,ritz_wl_vac_nm,1.844,1/s,AA,1s.7p,3P*,1,1s.10d,1D,2,24.30428940164,24.4512941044573,eV
8435.173311,ritz_wl_vac_nm,954.85,1/s,AAA,1s.7p,3P*,2,1s.10d,3D,1,24.30428920147,24.451273968544,eV
8435.181695,ritz_wl_vac_nm,8593.0,1/s,AAA,1s.7p,3P*,2,1s.10d,3D,2,24.30428920147,24.451273822448,eV
8435.182292,ritz_wl_vac_nm,34375.0,1/s,AAA,1s.7p,3P*,2,1s.10d,3D,3,24.30428920147,24.451273812052,eV
8435.184798,ritz_wl_vac_nm,14323.0,1/s,AAA,1s.7p,3P*,1,1s.10d,3D,1,24.30428940164,24.451273968544,eV
8435.193183,ritz_wl_vac_nm,25779.0,1/s,AAA,1s.7p,3P*,1,1s.10d,3D,2,24.30428940164,24.451273822448,eV
8435.325851,ritz_wl_vac_nm,19097.0,1/s,AAA,1s.7p,3P*,0,1s.10d,3D,1,24.30429185947,24.451273968544,eV
8529.4655,ritz_wl_vac_nm,593210.0,1/s,AAA,1s.5p,1P*,1,1s.6s,1S,0,24.04580040653,24.1911602752,eV
8726.299105,ritz_wl_vac_nm,10833.0,1/s,AAA,1s.7d,1D,2,1s.10p,1P*,1,24.309597381304,24.451678459372,eV
8743.6974008,ritz_wl_vac_nm,1382.0,1/s,AA,1s.7d,3D,3,1s.10f,1F*,3,24.3095408973,24.451339261024,eV
8743.6992421,ritz_wl_vac_nm,10660.0,1/s,AA,1s.7d,3D,2,1s.10f,1F*,3,24.309540927161,24.451339261024,eV
